point_type,point_id,x_ned,y_ned,latitude,longitude,origin_latitude,origin_longitude
100,5,-10.011358963550821,-23.75453581885838,43.212495267312114,27.903686377559097,43.212585201401545,27.903979169163517
100,6,-12.183314717589116,-23.51105076230093,43.212475756188425,27.90368937868616,43.212585201401545,27.903979169163517
100,7,-12.558737441203293,-24.143312982865574,43.21247238368915,27.90368158560313,43.212585201401545,27.903979169163517
100,8,-12.80533124964262,-25.222229909542648,43.21247016848643,27.903668287182132,43.212585201401545,27.903979169163517
100,9,-12.420361337605385,-26.20963224672192,43.212473626750054,27.903656116743747,43.212585201401545,27.903979169163517
100,10,-6.6018352543079,-38.492196606081855,43.21252589576239,27.903504725373587,43.212585201401545,27.903979169163517
100,0,-18.945447835891144,32.19893865388965,43.212415010560704,27.904376044058527,43.212585201401545,27.903979169163517
100,1,-9.686812713420153,11.532832801779715,43.212498182777594,27.904121319557248,43.212585201401545,27.903979169163517
100,2,-9.213170350998908,10.468381287599314,43.21250243760401,27.904108199432777,43.212585201401545,27.903979169163517
100,3,-9.266186709151398,9.919898495226024,43.2125019613472,27.90410143899098,43.212585201401545,27.903979169163517
100,4,-9.466211044586816,9.583934430306133,43.2125001644876,27.90409729799415,43.212585201401545,27.903979169163517
100,5,-9.93501875394314,9.256005737062141,43.21249595309186,27.904093256039005,43.212585201401545,27.903979169163517
100,6,-10.8207211141292,9.628718811826268,43.21248799664603,27.904097849993608,43.212585201401545,27.903979169163517
100,7,-11.437517098148888,10.489534128563024,43.2124824558413,27.904108460156635,43.212585201401545,27.903979169163517
100,8,-11.709362813527605,10.995312233969429,43.21248001379552,27.904114694232693,43.212585201401545,27.903979169163517
100,9,-20.260846673449734,30.659831300593915,43.21240319406335,27.90435707346214,43.212585201401545,27.903979169163517
100,0,9.402386431737844,-33.9210933535375,43.212669664965915,27.90356106748296,43.212585201401545,27.903979169163517
100,1,5.903978598588673,-24.69161214203996,43.21263823805133,27.903674827424748,43.212585201401545,27.903979169163517
100,2,5.922512812311474,-24.00768239572379,43.212638404547974,27.9036832573469,43.212585201401545,27.903979169163517
100,3,6.349108199260847,-23.722902918836983,43.21264223674177,27.90368676745716,43.212585201401545,27.903979169163517
100,4,6.987313648421327,-23.935113136096344,43.21264796987212,27.903684151814808,43.212585201401545,27.903979169163517
100,5,7.352506485407938,-24.37429799679777,43.212651250474224,27.90367873854801,43.212585201401545,27.903979169163517
100,6,7.897288847325567,-25.718448320404228,43.21265614436584,27.90366217093613,43.212585201401545,27.903979169163517
100,7,10.44434342194625,-32.15855549708524,43.212679025079105,27.90358279201973,43.212585201401545,27.903979169163517
100,0,-9.308864114899693,-38.573822731368935,43.212501577967316,27.903503719273345,43.212585201401545,27.903979169163517
100,1,-15.620224933844455,-25.200144625957304,43.21244488171955,27.90366855939901,43.212585201401545,27.903979169163517
100,2,-15.981012418987177,-24.39536259383806,43.21244164069162,27.90367847891182,43.212585201401545,27.903979169163517
100,3,-16.454769131236674,-23.756730423137395,43.212437384837976,27.903686350509034,43.212585201401545,27.903979169163517
100,4,-17.415239294926735,-23.172768876232553,43.212428756737644,27.903693548251795,43.212585201401545,27.903979169163517
100,5,-18.5471928848839,-22.819504176484326,43.21241858816655,27.903697902491295,43.212585201401545,27.903979169163517
100,6,-19.62442276040977,-22.704513439325705,43.2124089111898,27.903699319834185,43.212585201401545,27.903979169163517
100,7,-20.875441168147415,-22.838511668790073,43.21239767303504,27.90369766821039,43.212585201401545,27.903979169163517
100,8,-22.025050112112726,-23.16369215993322,43.21238734586228,27.9036936601288,43.212585201401545,27.903979169163517
100,9,-27.057915687933868,-25.759847471933554,43.21234213459931,27.90366166066205,43.212585201401545,27.903979169163517
200,0,-17.417270803173448,-15.820324747169751,43.21242873848819,27.903784172372145,43.212585201401545,27.903979169163517
200,1,-27.219513274539754,-21.14975722663795,43.21234068293507,27.90371848331393,43.212585201401545,27.903979169163517
200,0,18.24118462911068,6.641408208258313,43.21274906570166,27.904061029258774,43.212585201401545,27.903979169163517
200,1,25.97486233212228,15.070530631996204,43.21281853891351,27.90416492420739,43.212585201401545,27.903979169163517
200,0,18.124661325803878,11.933462461759262,43.21274801894894,27.904126257603682,43.212585201401545,27.903979169163517
200,1,23.753308471746386,17.98355854522321,43.21279858223987,27.90420082935506,43.212585201401545,27.903979169163517
200,0,-16.083898893295586,33.09478242876494,43.212440716441336,27.904387085972296,43.212585201401545,27.903979169163517
200,1,-9.596280192761695,18.485866159807465,43.21249899604978,27.90420702065484,43.212585201401545,27.903979169163517
200,0,-12.323760810136092,33.187735209131056,43.212474494532394,27.90438823168164,43.212585201401545,27.903979169163517
200,1,-6.349146870141213,19.512163220157113,43.212528165713934,27.904219670498442,43.212585201401545,27.903979169163517
200,0,-8.885652138473432,33.64986373108233,43.212505379767244,27.904393927745435,43.212585201401545,27.903979169163517
200,1,-3.3372854197305486,20.798380996813982,43.21255522188263,27.90423552405034,43.212585201401545,27.903979169163517
200,0,-19.273013015741935,-12.244070516180955,43.212412067975556,27.90382825225744,43.212585201401545,27.903979169163517
200,1,-28.891341683296613,-17.363779509954547,43.212325664557824,27.903765148190836,43.212585201401545,27.903979169163517
200,0,-15.914294941363494,12.515537927955124,43.2124422400284,27.904133432099155,43.212585201401545,27.903979169163517
200,1,-22.198060251972688,26.09694597166517,43.21238579167674,27.904300832644537,43.212585201401545,27.903979169163517
200,0,5.409666931408111,-31.914447571060887,43.21263379754832,27.903585800824107,43.212585201401545,27.903979169163517
200,1,7.705650745287535,-37.80113366357368,43.21265442284149,27.90351324321747,43.212585201401545,27.903979169163517
200,0,2.040632720299911,-33.138655373160894,43.21260353282351,27.903570711589392,43.212585201401545,27.903979169163517
200,1,4.968534154145324,-40.22011830289225,43.21262983476217,27.903483427505684,43.212585201401545,27.903979169163517
200,0,10.595386933892657,-21.96279695837071,43.212680381933936,27.90370846201908,43.212585201401545,27.903979169163517
200,1,13.429804178328665,-28.283916573628726,43.212705844084965,27.903630549709277,43.212585201401545,27.903979169163517
300,0,-0.8412301764784118,21.80874707290433,43.212577644458456,27.904247977533192,43.212585201401545,27.903979169163517
300,1,-12.199630359391506,17.180073758944296,43.21247560962167,27.904190925831728,43.212585201401545,27.903979169163517
300,0,8.068144321654124,-30.66816250445641,43.21265767919558,27.903601162176862,43.212585201401545,27.903979169163517
300,1,-1.4055318683940428,-34.385828612340305,43.212572575220705,27.903555339289277,43.212585201401545,27.903979169163517
300,0,-20.822837275273603,-9.030555430223053,43.21239814558659,27.90386786112393,43.212585201401545,27.903979169163517
300,1,-17.417270803173448,-15.820324747169751,43.21242873848819,27.903784172372145,43.212585201401545,27.903979169163517
300,0,20.329242550531255,4.371609565631354,43.212767823153925,27.90403305237085,43.212585201401545,27.903979169163517
300,1,18.091129803252315,6.893357861015256,43.212747717728405,27.904064134718027,43.212585201401545,27.903979169163517
300,0,18.124661325803878,11.933462461759262,43.21274801894894,27.904126257603682,43.212585201401545,27.903979169163517
300,1,20.17972328988105,9.411222329855562,43.21276647999176,27.90409516919427,43.212585201401545,27.903979169163517
301,0,11.116202926871624,13.437668741262994,43.21268506053074,27.90414479801943,43.212585201401545,27.903979169163517
301,1,18.06539449380136,1.2478756300846996,43.212747486542845,27.9039945501211,43.212585201401545,27.903979169163517
301,0,7.764148095057203,13.472391634514643,43.21265494833517,27.904145226003866,43.212585201401545,27.903979169163517
301,1,15.922755605974105,-0.4707210963538628,43.212728238778574,27.903973367190112,43.212585201401545,27.903979169163517
301,0,0.10835522273993804,19.464242132083786,43.21258617477872,27.904219079836835,43.212585201401545,27.903979169163517
301,1,-11.048326281566633,14.551828714218935,43.21248595202216,27.904158530836124,43.212585201401545,27.903979169163517
301,0,-9.755924952772943,11.887368060549605,43.21249756192818,27.904125689457295,43.212585201401545,27.903979169163517
301,1,2.0035940082335486,16.83629677308422,43.21260320009716,27.90418668853507,43.212585201401545,27.903979169163517
301,0,-11.357285639551606,-23.44151664640729,43.21248317657693,27.903690235743756,43.212585201401545,27.903979169163517
301,1,-18.70216905456438,-6.842658828412772,43.21241719598385,27.90389482851076,43.212585201401545,27.903979169163517
301,0,-16.97473560938309,-4.845874199758818,43.21243271387254,27.903919440306147,43.212585201401545,27.903979169163517
301,1,-8.416843137995897,-24.48454233196933,43.21250959117457,27.903677379707915,43.212585201401545,27.903979169163517
301,0,-3.832493542442776,-27.77448253683627,43.21255077332657,27.903636828847297,43.212585201401545,27.903979169163517
301,1,14.255786396473924,-20.20678076868728,43.21271326405252,27.90373010617165,43.212585201401545,27.903979169163517
301,0,-6.220689875279291,-25.784796128395467,43.21252931966944,27.903661353152053,43.212585201401545,27.903979169163517
301,1,12.70096826965635,-17.398456968567658,43.21269929680262,27.903764720766414,43.212585201401545,27.903979169163517
301,0,-11.709362813527605,10.995312233969429,43.21248001379552,27.904114694232693,43.212585201401545,27.903979169163517
301,1,-18.010724525807678,8.473581301400209,43.21242340737177,27.904083612099523,43.212585201401545,27.903979169163517
301,0,-13.025402091175366,13.742167560123994,43.21246819154496,27.90414855118465,43.212585201401545,27.903979169163517
301,1,-19.22874861403723,11.257350472203463,43.21241246561175,27.90411792404096,43.212585201401545,27.903979169163517
